state,all_adults,black,white,asian,long,lat,group,order,subregion
new york,0.115,0.122,0.076,0.138,-72.18122100830078,41.04096603393555,37,9395,long island
new york,0.115,0.122,0.076,0.138,-72.1640396118164,41.04096603393555,37,9396,long island
new york,0.115,0.122,0.076,0.138,-72.14684295654297,41.0123176574707,37,9397,long island
new york,0.115,0.122,0.076,0.138,-72.10100555419922,41.006587982177734,37,9398,long island
new york,0.115,0.122,0.076,0.138,-72.04371643066406,41.01804733276367,37,9399,long island
new york,0.115,0.122,0.076,0.138,-72.00933837890625,41.04096603393555,37,9400,long island
new york,0.115,0.122,0.076,0.138,-71.9806900024414,41.05815505981445,37,9401,long island
new york,0.115,0.122,0.076,0.138,-71.92911529541016,41.07534408569336,37,9402,long island
new york,0.115,0.122,0.076,0.138,-71.8890151977539,41.07534408569336,37,9403,long island
new york,0.115,0.122,0.076,0.138,-71.87755584716797,41.06961441040039,37,9404,long island
new york,0.115,0.122,0.076,0.138,-71.88328552246094,41.04669952392578,37,9405,long island
new york,0.115,0.122,0.076,0.138,-71.90047454833984,41.02950668334961,37,9406,long island
new york,0.115,0.122,0.076,0.138,-72.02652740478516,40.98939895629883,37,9407,long island
new york,0.115,0.122,0.076,0.138,-72.11820220947266,40.95502471923828,37,9408,long island
new york,0.115,0.122,0.076,0.138,-72.24424743652344,40.9149169921875,37,9409,long island
new york,0.115,0.122,0.076,0.138,-72.347381591796875,40.85762023925781,37,9410,long island
new york,0.115,0.122,0.076,0.138,-72.55364227294922,40.806053161621094,37,9411,long island
new york,0.115,0.122,0.076,0.138,-72.82293701171875,40.70865249633789,37,9412,long island
new york,0.115,0.122,0.076,0.138,-73.05211639404297,40.645626068115234,37,9413,long island
new york,0.115,0.122,0.076,0.138,-73.16670989990234,40.61697769165039,37,9414,long island
new york,0.115,0.122,0.076,0.138,-73.206817626953125,40.61697769165039,37,9415,long island
new york,0.115,0.122,0.076,0.138,-73.22400665283203,40.62270736694336,37,9416,long island
new york,0.115,0.122,0.076,0.138,-73.21827697753906,40.639896392822266,37,9417,long island
new york,0.115,0.122,0.076,0.138,-73.17243957519531,40.645626068115234,37,9418,long island
new york,0.115,0.122,0.076,0.138,-73.1380615234375,40.645626068115234,37,9419,long island
new york,0.115,0.122,0.076,0.138,-72.94898986816406,40.70865249633789,37,9420,long island
new york,0.115,0.122,0.076,0.138,-72.76564025878906,40.76594543457031,37,9421,long island
new york,0.115,0.122,0.076,0.138,-72.67396545410156,40.78886413574219,37,9422,long island
new york,0.115,0.122,0.076,0.138,-72.65677642822266,40.80032730102539,37,9423,long island
new york,0.115,0.122,0.076,0.138,-72.65677642822266,40.81178283691406,37,9424,long island
new york,0.115,0.122,0.076,0.138,-72.67969512939453,40.8175163269043,37,9425,long island
new york,0.115,0.122,0.076,0.138,-72.76564025878906,40.79459762573242,37,9426,long island
new york,0.115,0.122,0.076,0.138,-72.80574798583984,40.78886413574219,37,9427,long island
new york,0.115,0.122,0.076,0.138,-72.83438873291016,40.777408599853516,37,9428,long island
new york,0.115,0.122,0.076,0.138,-72.885955810546875,40.75448989868164,37,9429,long island
new york,0.115,0.122,0.076,0.138,-72.977630615234375,40.737300872802734,37,9430,long island
new york,0.115,0.122,0.076,0.138,-73.01773834228516,40.737300872802734,37,9431,long island
new york,0.115,0.122,0.076,0.138,-73.04638671875,40.737300872802734,37,9432,long island
new york,0.115,0.122,0.076,0.138,-73.08649444580078,40.72010803222656,37,9433,long island
new york,0.115,0.122,0.076,0.138,-73.120880126953125,40.72010803222656,37,9434,long island
new york,0.115,0.122,0.076,0.138,-73.1552505493164,40.7258415222168,37,9435,long island
new york,0.115,0.122,0.076,0.138,-73.160980224609375,40.70865249633789,37,9436,long island
new york,0.115,0.122,0.076,0.138,-73.18389892578125,40.69719314575195,37,9437,long island
new york,0.115,0.122,0.076,0.138,-73.252655029296875,40.70292282104492,37,9438,long island
new york,0.115,0.122,0.076,0.138,-73.26984405517578,40.68000411987305,37,9439,long island
new york,0.115,0.122,0.076,0.138,-73.298492431640625,40.68000411987305,37,9440,long island
new york,0.115,0.122,0.076,0.138,-73.35005950927734,40.68000411987305,37,9441,long island
new york,0.115,0.122,0.076,0.138,-73.36724853515625,40.66281509399414,37,9442,long island
new york,0.115,0.122,0.076,0.138,-73.40162658691406,40.6513557434082,37,9443,long island
new york,0.115,0.122,0.076,0.138,-73.46464538574219,40.639896392822266,37,9444,long island
new york,0.115,0.122,0.076,0.138,-73.4990234375,40.645626068115234,37,9445,long island
new york,0.115,0.122,0.076,0.138,-73.53913116455078,40.6341667175293,37,9446,long island
new york,0.115,0.122,0.076,0.138,-73.65372467041016,40.61124801635742,37,9447,long island
new york,0.115,0.122,0.076,0.138,-73.68810272216797,40.61124801635742,37,9448,long island
new york,0.115,0.122,0.076,0.138,-73.71675109863281,40.57686996459961,37,9449,long island
new york,0.115,0.122,0.076,0.138,-73.76831817626953,40.56541061401367,37,9450,long island
new york,0.115,0.122,0.076,0.138,-73.81415557861328,40.56541061401367,37,9451,long island
new york,0.115,0.122,0.076,0.138,-73.85426330566406,40.553951263427734,37,9452,long island
new york,0.115,0.122,0.076,0.138,-73.882904052734375,40.54822540283203,37,9453,long island
new york,0.115,0.122,0.076,0.138,-73.91155242919922,40.553951263427734,37,9454,long island
new york,0.115,0.122,0.076,0.138,-73.90010070800781,40.56541061401367,37,9455,long island
new york,0.115,0.122,0.076,0.138,-73.86571502685547,40.57686996459961,37,9456,long island
new york,0.115,0.122,0.076,0.138,-73.82560729980469,40.58832931518555,37,9457,long island
new york,0.115,0.122,0.076,0.138,-73.791229248046875,40.59406280517578,37,9458,long island
new york,0.115,0.122,0.076,0.138,-73.77977752685547,40.61124801635742,37,9459,long island
new york,0.115,0.122,0.076,0.138,-73.77977752685547,40.62270736694336,37,9460,long island
new york,0.115,0.122,0.076,0.138,-73.796966552734375,40.639896392822266,37,9461,long island
new york,0.115,0.122,0.076,0.138,-73.83133697509766,40.6341667175293,37,9462,long island
new york,0.115,0.122,0.076,0.138,-73.86571502685547,40.6341667175293,37,9463,long island
new york,0.115,0.122,0.076,0.138,-73.89437103271484,40.62270736694336,37,9464,long island
new york,0.115,0.122,0.076,0.138,-73.92301177978516,40.61124801635742,37,9465,long island
new york,0.115,0.122,0.076,0.138,-73.94593048095703,40.58259963989258,37,9466,long island
new york,0.115,0.122,0.076,0.138,-73.95738983154297,40.56541061401367,37,9467,long island
new york,0.115,0.122,0.076,0.138,-74.00322723388672,40.58259963989258,37,9468,long island
new york,0.115,0.122,0.076,0.138,-74.00322723388672,40.60551834106445,37,9469,long island
new york,0.115,0.122,0.076,0.138,-74.00895690917969,40.62270736694336,37,9470,long island
new york,0.115,0.122,0.076,0.138,-74.020416259765625,40.645626068115234,37,9471,long island
new york,0.115,0.122,0.076,0.138,-74.026153564453125,40.66281509399414,37,9472,long island
new york,0.115,0.122,0.076,0.138,-74.01468658447266,40.67427444458008,37,9473,long island
new york,0.115,0.122,0.076,0.138,-73.99176788330078,40.68000411987305,37,9474,long island
new york,0.115,0.122,0.076,0.138,-73.9688491821289,40.69719314575195,37,9475,long island
new york,0.115,0.122,0.076,0.138,-73.94593048095703,40.72010803222656,37,9476,long island
new york,0.115,0.122,0.076,0.138,-73.91155242919922,40.77167892456055,37,9477,long island
new york,0.115,0.122,0.076,0.138,-73.888641357421875,40.76594543457031,37,9478,long island
new york,0.115,0.122,0.076,0.138,-73.86571502685547,40.75448989868164,37,9479,long island
new york,0.115,0.122,0.076,0.138,-73.8485336303711,40.760215759277344,37,9480,long island
new york,0.115,0.122,0.076,0.138,-73.83133697509766,40.777408599853516,37,9481,long island
new york,0.115,0.122,0.076,0.138,-73.81415557861328,40.80032730102539,37,9482,long island
new york,0.115,0.122,0.076,0.138,-73.80842590332031,40.78313446044922,37,9483,long island
new york,0.115,0.122,0.076,0.138,-73.7740478515625,40.77167892456055,37,9484,long island
new york,0.115,0.122,0.076,0.138,-73.76258850097656,40.777408599853516,37,9485,long island
new york,0.115,0.122,0.076,0.138,-73.7568588256836,40.80032730102539,37,9486,long island
new york,0.115,0.122,0.076,0.138,-73.73394012451172,40.80032730102539,37,9487,long island
new york,0.115,0.122,0.076,0.138,-73.72248077392578,40.806053161621094,37,9488,long island
new york,0.115,0.122,0.076,0.138,-73.72248077392578,40.83470153808594,37,9489,long island
new york,0.115,0.122,0.076,0.138,-73.705291748046875,40.846160888671875,37,9490,long island
new york,0.115,0.122,0.076,0.138,-73.682373046875,40.84043502807617,37,9491,long island
new york,0.115,0.122,0.076,0.138,-73.6651840209961,40.8175163269043,37,9492,long island
new york,0.115,0.122,0.076,0.138,-73.659454345703125,40.8232421875,37,9493,long island
new york,0.115,0.122,0.076,0.138,-73.659454345703125,40.83470153808594,37,9494,long island
new york,0.115,0.122,0.076,0.138,-73.6651840209961,40.851890563964844,37,9495,long island
new york,0.115,0.122,0.076,0.138,-73.63080596923828,40.88053894042969,37,9496,long island
new york,0.115,0.122,0.076,0.138,-73.56204986572266,40.90918731689453,37,9497,long island
new york,0.115,0.122,0.076,0.138,-73.53340911865234,40.90345764160156,37,9498,long island
new york,0.115,0.122,0.076,0.138,-73.51048278808594,40.87480926513672,37,9499,long island
new york,0.115,0.122,0.076,0.138,-73.481842041015625,40.891998291015625,37,9500,long island
new york,0.115,0.122,0.076,0.138,-73.49329376220703,40.9149169921875,37,9501,long island
new york,0.115,0.122,0.076,0.138,-73.481842041015625,40.932106018066406,37,9502,long island
new york,0.115,0.122,0.076,0.138,-73.46464538574219,40.937835693359375,37,9503,long island
new york,0.115,0.122,0.076,0.138,-73.41880798339844,40.90918731689453,37,9504,long island
new york,0.115,0.122,0.076,0.138,-73.390167236328125,40.90918731689453,37,9505,long island
new york,0.115,0.122,0.076,0.138,-73.37297058105469,40.932106018066406,37,9506,long island
new york,0.115,0.122,0.076,0.138,-73.35005950927734,40.932106018066406,37,9507,long island
new york,0.115,0.122,0.076,0.138,-73.23546600341797,40.90918731689453,37,9508,long island
new york,0.115,0.122,0.076,0.138,-73.20108795166016,40.9149169921875,37,9509,long island
new york,0.115,0.122,0.076,0.138,-73.17243957519531,40.92637252807617,37,9510,long island
new york,0.115,0.122,0.076,0.138,-73.16670989990234,40.96075439453125,37,9511,long island
new york,0.115,0.122,0.076,0.138,-73.13233184814453,40.97220993041992,37,9512,long island
new york,0.115,0.122,0.076,0.138,-73.09222412109375,40.95502471923828,37,9513,long island
new york,0.115,0.122,0.076,0.138,-72.96617126464844,40.95502471923828,37,9514,long island
new york,0.115,0.122,0.076,0.138,-72.81720733642578,40.96648025512695,37,9515,long island
new york,0.115,0.122,0.076,0.138,-72.7026138305664,40.97220993041992,37,9516,long island
new york,0.115,0.122,0.076,0.138,-72.63385772705078,40.98939895629883,37,9517,long island
new york,0.115,0.122,0.076,0.138,-72.576568603515625,41.0123176574707,37,9518,long island
new york,0.115,0.122,0.076,0.138,-72.50208282470703,41.05815505981445,37,9519,long island
new york,0.115,0.122,0.076,0.138,-72.42186737060547,41.109718322753906,37,9520,long island
new york,0.115,0.122,0.076,0.138,-72.341644287109375,41.144100189208984,37,9521,long island
new york,0.115,0.122,0.076,0.138,-72.3072738647461,41.155555725097656,37,9522,long island
new york,0.115,0.122,0.076,0.138,-72.26143646240234,41.144100189208984,37,9523,long island
new york,0.115,0.122,0.076,0.138,-72.26716613769531,41.13263702392578,37,9524,long island
new york,0.115,0.122,0.076,0.138,-72.29008483886719,41.12118148803711,37,9525,long island
new york,0.115,0.122,0.076,0.138,-72.341644287109375,41.12691116333008,37,9526,long island
new york,0.115,0.122,0.076,0.138,-72.35884094238281,41.098262786865234,37,9527,long island
new york,0.115,0.122,0.076,0.138,-72.393218994140625,41.08107376098633,37,9528,long island
new york,0.115,0.122,0.076,0.138,-72.42186737060547,41.06961441040039,37,9529,long island
new york,0.115,0.122,0.076,0.138,-72.4161376953125,41.02950668334961,37,9530,long island
new york,0.115,0.122,0.076,0.138,-72.45051574707031,41.023780822753906,37,9531,long island
new york,0.115,0.122,0.076,0.138,-72.47342681884766,40.9951286315918,37,9532,long island
new york,0.115,0.122,0.076,0.138,-72.50208282470703,40.983673095703125,37,9533,long island
new york,0.115,0.122,0.076,0.138,-72.530731201171875,40.983673095703125,37,9534,long island
new york,0.115,0.122,0.076,0.138,-72.54791259765625,40.97220993041992,37,9535,long island
new york,0.115,0.122,0.076,0.138,-72.56510162353516,40.94929122924805,37,9536,long island
new york,0.115,0.122,0.076,0.138,-72.58802032470703,40.937835693359375,37,9537,long island
new york,0.115,0.122,0.076,0.138,-72.63385772705078,40.932106018066406,37,9538,long island
new york,0.115,0.122,0.076,0.138,-72.63385772705078,40.9149169921875,37,9539,long island
new york,0.115,0.122,0.076,0.138,-72.616668701171875,40.90918731689453,37,9540,long island
new york,0.115,0.122,0.076,0.138,-72.570831298828125,40.90918731689453,37,9541,long island
new york,0.115,0.122,0.076,0.138,-72.54219055175781,40.897727966308594,37,9542,long island
new york,0.115,0.122,0.076,0.138,-72.53646087646484,40.87480926513672,37,9543,long island
new york,0.115,0.122,0.076,0.138,-72.55364227294922,40.851890563964844,37,9544,long island
new york,0.115,0.122,0.076,0.138,-72.50780487060547,40.851890563964844,37,9545,long island
new york,0.115,0.122,0.076,0.138,-72.46769714355469,40.86907958984375,37,9546,long island
new york,0.115,0.122,0.076,0.138,-72.49635314941406,40.897727966308594,37,9547,long island
north carolina,0.159,0.185,0.137,0,-75.89398956298828,36.55470657348633,38,9549,knotts
north carolina,0.159,0.185,0.137,0,-75.85961151123047,36.55470657348633,38,9550,knotts
north carolina,0.159,0.185,0.137,0,-75.84242248535156,36.50886917114258,38,9551,knotts
north carolina,0.159,0.185,0.137,0,-75.82523345947266,36.451576232910156,38,9552,knotts
north carolina,0.159,0.185,0.137,0,-75.81377410888672,36.3885498046875,38,9553,knotts
north carolina,0.159,0.185,0.137,0,-75.7793960571289,36.2911491394043,38,9554,knotts
north carolina,0.159,0.185,0.137,0,-75.745025634765625,36.205204010009766,38,9555,knotts
north carolina,0.159,0.185,0.137,0,-75.72782897949219,36.15363693237305,38,9556,knotts
north carolina,0.159,0.185,0.137,0,-75.70491790771484,36.119258880615234,38,9557,knotts
north carolina,0.159,0.185,0.137,0,-75.68199157714844,36.06196594238281,38,9558,knotts
north carolina,0.159,0.185,0.137,0,-75.653350830078125,36.02185821533203,38,9559,knotts
north carolina,0.159,0.185,0.137,0,-75.59032440185547,35.94737243652344,38,9560,knotts
north carolina,0.159,0.185,0.137,0,-75.57886505126953,35.907264709472656,38,9561,knotts
north carolina,0.159,0.185,0.137,0,-75.5674057006836,35.87862014770508,38,9562,knotts
north carolina,0.159,0.185,0.137,0,-75.55021667480469,35.84996795654297,38,9563,knotts
north carolina,0.159,0.185,0.137,0,-75.53875732421875,35.821319580078125,38,9564,knotts
north carolina,0.159,0.185,0.137,0,-75.53875732421875,35.80413055419922,38,9565,knotts
north carolina,0.159,0.185,0.137,0,-75.55021667480469,35.79267501831055,38,9566,knotts
north carolina,0.159,0.185,0.137,0,-75.561676025390625,35.798404693603516,38,9567,knotts
north carolina,0.159,0.185,0.137,0,-75.57313537597656,35.80413055419922,38,9568,knotts
north carolina,0.159,0.185,0.137,0,-75.59032440185547,35.84423828125,38,9569,knotts
north carolina,0.159,0.185,0.137,0,-75.5960464477539,35.867156982421875,38,9570,knotts
north carolina,0.159,0.185,0.137,0,-75.607513427734375,35.89007568359375,38,9571,knotts
north carolina,0.159,0.185,0.137,0,-75.63615417480469,35.9359130859375,38,9572,knotts
north carolina,0.159,0.185,0.137,0,-75.66481018066406,35.97029113769531,38,9573,knotts
north carolina,0.159,0.185,0.137,0,-75.6877212524414,35.99320983886719,38,9574,knotts
north carolina,0.159,0.185,0.137,0,-75.6877212524414,36.02185821533203,38,9575,knotts
north carolina,0.159,0.185,0.137,0,-75.699188232421875,36.027584075927734,38,9576,knotts
north carolina,0.159,0.185,0.137,0,-75.7507553100586,36.05050277709961,38,9577,knotts
north carolina,0.159,0.185,0.137,0,-75.76793670654297,36.10780334472656,38,9578,knotts
north carolina,0.159,0.185,0.137,0,-75.76793670654297,36.165096282958984,38,9579,knotts
north carolina,0.159,0.185,0.137,0,-75.81950378417969,36.279685974121094,38,9580,knotts
north carolina,0.159,0.185,0.137,0,-75.84242248535156,36.37709045410156,38,9581,knotts
north carolina,0.159,0.185,0.137,0,-75.85961151123047,36.41719436645508,38,9582,knotts
north carolina,0.159,0.185,0.137,0,-75.86534118652344,36.46303176879883,38,9583,knotts
north carolina,0.159,0.185,0.137,0,-75.88253021240234,36.497413635253906,38,9584,knotts
north carolina,0.159,0.185,0.137,0,-75.89398956298828,36.55470657348633,38,9585,knotts
north carolina,0.159,0.185,0.137,0,-78.55824279785156,33.86753463745117,39,9587,main
north carolina,0.159,0.185,0.137,0,-78.6384506225586,33.94774627685547,39,9588,main
north carolina,0.159,0.185,0.137,0,-79.05671691894531,34.302982330322266,39,9589,main
north carolina,0.159,0.185,0.137,0,-79.44632720947266,34.61238098144531,39,9590,main
north carolina,0.159,0.185,0.137,0,-79.44632720947266,34.61811065673828,39,9591,main
north carolina,0.159,0.185,0.137,0,-79.675506591796875,34.801456451416016,39,9592,main
north carolina,0.159,0.185,0.137,0,-79.69270324707031,34.807186126708984,39,9593,main
north carolina,0.159,0.185,0.137,0,-79.9104232788086,34.807186126708984,39,9594,main
north carolina,0.159,0.185,0.137,0,-80.32295989990234,34.81291580200195,39,9595,main
north carolina,0.159,0.185,0.137,0,-80.5406723022461,34.81291580200195,39,9596,main
north carolina,0.159,0.185,0.137,0,-80.78131866455078,34.81864547729492,39,9597,main
north carolina,0.159,0.185,0.137,0,-80.77559661865234,34.92750930786133,39,9598,main
north carolina,0.159,0.185,0.137,0,-80.86153411865234,35.02490997314453,39,9599,main
north carolina,0.159,0.185,0.137,0,-80.9073715209961,35.08220291137695,39,9600,main
north carolina,0.159,0.185,0.137,0,-80.9417495727539,35.11658477783203,39,9601,main
north carolina,0.159,0.185,0.137,0,-81.03914642333984,35.05928421020508,39,9602,main
north carolina,0.159,0.185,0.137,0,-81.05634307861328,35.08220291137695,39,9603,main
north carolina,0.159,0.185,0.137,0,-81.05634307861328,35.099395751953125,39,9604,main
north carolina,0.159,0.185,0.137,0,-81.04488372802734,35.11085510253906,39,9605,main
north carolina,0.159,0.185,0.137,0,-81.0276870727539,35.13377380371094,39,9606,main
north carolina,0.159,0.185,0.137,0,-81.02196502685547,35.162418365478516,39,9607,main
north carolina,0.159,0.185,0.137,0,-81.32563018798828,35.17387771606445,39,9608,main
north carolina,0.159,0.185,0.137,0,-81.36573791503906,35.17387771606445,39,9609,main
north carolina,0.159,0.185,0.137,0,-81.77253723144531,35.19106674194336,39,9610,main
north carolina,0.159,0.185,0.137,0,-81.86994171142578,35.19106674194336,39,9611,main
north carolina,0.159,0.185,0.137,0,-81.984527587890625,35.19679641723633,39,9612,main
north carolina,0.159,0.185,0.137,0,-82.21943664550781,35.19679641723633,39,9613,main
north carolina,0.159,0.185,0.137,0,-82.27674102783203,35.19679641723633,39,9614,main
north carolina,0.159,0.185,0.137,0,-82.31684875488281,35.19106674194336,39,9615,main
north carolina,0.159,0.185,0.137,0,-82.36268615722656,35.19679641723633,39,9616,main
north carolina,0.159,0.185,0.137,0,-82.37987518310547,35.19679641723633,39,9617,main
north carolina,0.159,0.185,0.137,0,-82.40278625488281,35.208255767822266,39,9618,main
north carolina,0.159,0.185,0.137,0,-82.40852355957031,35.208255767822266,39,9619,main
north carolina,0.159,0.185,0.137,0,-82.4428939819336,35.17387771606445,39,9620,main
north carolina,0.159,0.185,0.137,0,-82.4772720336914,35.18533706665039,39,9621,main
north carolina,0.159,0.185,0.137,0,-82.50019836425781,35.17387771606445,39,9622,main
north carolina,0.159,0.185,0.137,0,-82.59186553955078,35.139503479003906,39,9623,main
north carolina,0.159,0.185,0.137,0,-82.6434326171875,35.1280403137207,39,9624,main
north carolina,0.159,0.185,0.137,0,-82.67207336425781,35.1280403137207,39,9625,main
north carolina,0.159,0.185,0.137,0,-82.69499969482422,35.13377380371094,39,9626,main
north carolina,0.159,0.185,0.137,0,-82.70072937011719,35.11658477783203,39,9627,main
north carolina,0.159,0.185,0.137,0,-82.70072937011719,35.099395751953125,39,9628,main
north carolina,0.159,0.185,0.137,0,-82.7522964477539,35.07647705078125,39,9629,main
north carolina,0.159,0.185,0.137,0,-82.76948547363281,35.07074737548828,39,9630,main
north carolina,0.159,0.185,0.137,0,-82.78667449951172,35.08220291137695,39,9631,main
north carolina,0.159,0.185,0.137,0,-82.8038558959961,35.08220291137695,39,9632,main
north carolina,0.159,0.185,0.137,0,-82.86688995361328,35.06501770019531,39,9633,main
north carolina,0.159,0.185,0.137,0,-82.9872055053711,35.02490997314453,39,9634,main
north carolina,0.159,0.185,0.137,0,-83.00439453125,35.01918029785156,39,9635,main
north carolina,0.159,0.185,0.137,0,-83.10752868652344,34.99053192138672,39,9636,main
north carolina,0.159,0.185,0.137,0,-83.13617706298828,34.99626541137695,39,9637,main
north carolina,0.159,0.185,0.137,0,-83.51432800292969,34.99053192138672,39,9638,main
north carolina,0.159,0.185,0.137,0,-83.58308410644531,34.99053192138672,39,9639,main
north carolina,0.159,0.185,0.137,0,-83.94977569580078,34.97907257080078,39,9640,main
north carolina,0.159,0.185,0.137,0,-84.0185317993164,34.97907257080078,39,9641,main
north carolina,0.159,0.185,0.137,0,-84.14458465576172,34.97907257080078,39,9642,main
north carolina,0.159,0.185,0.137,0,-84.32219696044922,34.99053192138672,39,9643,main
north carolina,0.159,0.185,0.137,0,-84.32219696044922,34.99626541137695,39,9644,main
north carolina,0.159,0.185,0.137,0,-84.293548583984375,35.2197151184082,39,9645,main
north carolina,0.159,0.185,0.137,0,-84.2878189086914,35.23690414428711,39,9646,main
north carolina,0.159,0.185,0.137,0,-84.24198150634766,35.26555252075195,39,9647,main
north carolina,0.159,0.185,0.137,0,-84.21907043457031,35.254093170166016,39,9648,main
north carolina,0.159,0.185,0.137,0,-84.20760345458984,35.24263381958008,39,9649,main
north carolina,0.159,0.185,0.137,0,-84.17323303222656,35.23690414428711,39,9650,main
north carolina,0.159,0.185,0.137,0,-84.12739562988281,35.24263381958008,39,9651,main
north carolina,0.159,0.185,0.137,0,-84.093017578125,35.254093170166016,39,9652,main
north carolina,0.159,0.185,0.137,0,-84.05290985107422,35.28274154663086,39,9653,main
north carolina,0.159,0.185,0.137,0,-84.024261474609375,35.2942008972168,39,9654,main
north carolina,0.159,0.185,0.137,0,-84.0185317993164,35.3113899230957,39,9655,main
north carolina,0.159,0.185,0.137,0,-84.024261474609375,35.33430862426758,39,9656,main
north carolina,0.159,0.185,0.137,0,-84.01280212402344,35.35149383544922,39,9657,main
north carolina,0.159,0.185,0.137,0,-84.01280212402344,35.368682861328125,39,9658,main
north carolina,0.159,0.185,0.137,0,-84.01280212402344,35.408790588378906,39,9659,main
north carolina,0.159,0.185,0.137,0,-83.9841537475586,35.42598342895508,39,9660,main
north carolina,0.159,0.185,0.137,0,-83.94977569580078,35.460357666015625,39,9661,main
north carolina,0.159,0.185,0.137,0,-83.89820861816406,35.49473571777344,39,9662,main
north carolina,0.159,0.185,0.137,0,-83.840911865234375,35.52911376953125,39,9663,main
north carolina,0.159,0.185,0.137,0,-83.78934478759766,35.54057312011719,39,9664,main
north carolina,0.159,0.185,0.137,0,-83.73778533935547,35.56349182128906,39,9665,main
north carolina,0.159,0.185,0.137,0,-83.68048858642578,35.574947357177734,39,9666,main
north carolina,0.159,0.185,0.137,0,-83.6575698852539,35.574947357177734,39,9667,main
north carolina,0.159,0.185,0.137,0,-83.59454345703125,35.56922149658203,39,9668,main
north carolina,0.159,0.185,0.137,0,-83.51432800292969,35.55775833129883,39,9669,main
north carolina,0.159,0.185,0.137,0,-83.49140930175781,35.56922149658203,39,9670,main
north carolina,0.159,0.185,0.137,0,-83.45130920410156,35.59786605834961,39,9671,main
north carolina,0.159,0.185,0.137,0,-83.42838287353516,35.620784759521484,39,9672,main
north carolina,0.159,0.185,0.137,0,-83.39973449707031,35.62651443481445,39,9673,main
north carolina,0.159,0.185,0.137,0,-83.37109375,35.64370346069336,39,9674,main
north carolina,0.159,0.185,0.137,0,-83.35389709472656,35.65516662597656,39,9675,main
north carolina,0.159,0.185,0.137,0,-83.32525634765625,35.666622161865234,39,9676,main
north carolina,0.159,0.185,0.137,0,-83.296600341796875,35.666622161865234,39,9677,main
north carolina,0.159,0.185,0.137,0,-83.2794189453125,35.67808151245117,39,9678,main
north carolina,0.159,0.185,0.137,0,-83.2564926147461,35.70100021362305,39,9679,main
north carolina,0.159,0.185,0.137,0,-83.22212219238281,35.72391891479492,39,9680,main
north carolina,0.159,0.185,0.137,0,-83.164825439453125,35.7468376159668,39,9681,main
north carolina,0.159,0.185,0.137,0,-83.10752868652344,35.76975631713867,39,9682,main
north carolina,0.159,0.185,0.137,0,-83.05596160888672,35.78694534301758,39,9683,main
north carolina,0.159,0.185,0.137,0,-83.0215835571289,35.78694534301758,39,9684,main
north carolina,0.159,0.185,0.137,0,-82.99867248535156,35.78694534301758,39,9685,main
north carolina,0.159,0.185,0.137,0,-82.96428680419922,35.80413055419922,39,9686,main
north carolina,0.159,0.185,0.137,0,-82.94136810302734,35.81559371948242,39,9687,main
north carolina,0.159,0.185,0.137,0,-82.91272735595703,35.8557014465332,39,9688,main
north carolina,0.159,0.185,0.137,0,-82.8955307006836,35.872886657714844,39,9689,main
north carolina,0.159,0.185,0.137,0,-82.91272735595703,35.89007568359375,39,9690,main
north carolina,0.159,0.185,0.137,0,-82.91844940185547,35.92445373535156,39,9691,main
north carolina,0.159,0.185,0.137,0,-82.889801025390625,35.9359130859375,39,9692,main
north carolina,0.159,0.185,0.137,0,-82.86688995361328,35.94737243652344,39,9693,main
north carolina,0.159,0.185,0.137,0,-82.8267822265625,35.93018341064453,39,9694,main
north carolina,0.159,0.185,0.137,0,-82.8038558959961,35.94164276123047,39,9695,main
north carolina,0.159,0.185,0.137,0,-82.78667449951172,35.958831787109375,39,9696,main
north carolina,0.159,0.185,0.137,0,-82.78667449951172,35.98175048828125,39,9697,main
north carolina,0.159,0.185,0.137,0,-82.7522964477539,36.004669189453125,39,9698,main
north carolina,0.159,0.185,0.137,0,-82.6606216430664,36.06196594238281,39,9699,main
north carolina,0.159,0.185,0.137,0,-82.63770294189453,36.06196594238281,39,9700,main
north carolina,0.159,0.185,0.137,0,-82.60905456542969,36.0333137512207,39,9701,main
north carolina,0.159,0.185,0.137,0,-82.620513916015625,36.004669189453125,39,9702,main
north carolina,0.159,0.185,0.137,0,-82.620513916015625,35.98175048828125,39,9703,main
north carolina,0.159,0.185,0.137,0,-82.60905456542969,35.97029113769531,39,9704,main
north carolina,0.159,0.185,0.137,0,-82.58040618896484,35.96455764770508,39,9705,main
north carolina,0.159,0.185,0.137,0,-82.54603576660156,35.96455764770508,39,9706,main
north carolina,0.159,0.185,0.137,0,-82.50592803955078,35.97602081298828,39,9707,main
north carolina,0.159,0.185,0.137,0,-82.483001708984375,35.99320983886719,39,9708,main
north carolina,0.159,0.185,0.137,0,-82.4428939819336,36.01612854003906,39,9709,main
north carolina,0.159,0.185,0.137,0,-82.40852355957031,36.044776916503906,39,9710,main
north carolina,0.159,0.185,0.137,0,-82.40278625488281,36.06196594238281,39,9711,main
north carolina,0.159,0.185,0.137,0,-82.3855972290039,36.08488464355469,39,9712,main
north carolina,0.159,0.185,0.137,0,-82.345489501953125,36.113529205322266,39,9713,main
north carolina,0.159,0.185,0.137,0,-82.31684875488281,36.119258880615234,39,9714,main
north carolina,0.159,0.185,0.137,0,-82.27674102783203,36.119258880615234,39,9715,main
